periodo,zona_origen,zona_destino,car_opeak,car_peak,tm_opeak,tm_peak
2,a84,a57,35.526,49.7364,53.289,74.6047
2,a84,a58,37.608,52.6512,56.412,78.9768
2,a84,a59,48.8192,60.5477,73.2288,90.8215
2,a84,a6,24.9697,30.3773,37.4546,45.5659
2,a84,a60,34.0473,47.6662,51.0709,71.4992
2,a84,a61,36.5,51.1,54.75,76.65
2,a84,a62,38.2206,53.5089,57.331,80.2634
2,a84,a63,39.4313,55.2038,59.1469,82.8057
2,a84,a64,36.2991,50.8187,54.4486,76.2281
2,a84,a65,36.8896,51.6454,55.3344,77.4681
2,a84,a66,36.0944,42.4515,54.1416,63.6772
2,a84,a67,31.7918,38.045,47.6877,57.0675
2,a84,a68,35.4921,43.2794,53.2382,64.9192
2,a84,a69,36.1422,42.1629,54.2132,63.2444
2,a84,a7,21.7253,30.4154,32.5879,45.6231
2,a84,a70,32.1218,44.9705,48.1826,67.4557
2,a84,a71,35.3915,49.5481,53.0872,74.3221
2,a84,a72,34.2687,47.9762,51.403,71.9643
2,a84,a73,34.5248,48.3347,51.7872,72.5021
2,a84,a74,34.4658,48.2522,51.6987,72.3782
2,a84,a75,32.3306,45.2628,48.4958,67.8942
2,a84,a76,34.3773,48.1281,51.5659,72.1922
2,a84,a77,33.5273,46.9383,50.291,70.4074
2,a84,a78,35.1145,49.1603,52.6718,73.7405
2,a84,a79,36.9047,51.6666,55.3571,77.4999
2,a84,a8,19.2108,26.8952,28.8162,40.3427
2,a84,a80,38.2806,53.5928,57.4208,80.3892
2,a84,a81,43.2515,53.9562,64.8773,80.9344
2,a84,a82,45.6297,55.4208,68.4446,83.1312
2,a84,a83,13.1211,18.3696,19.6817,27.5544
2,a84,a84,4.88521,6.05007,7.32781,9.0751
2,a84,a85,17.9573,25.1402,26.9359,37.7102
2,a84,a86,22.392,31.3488,33.588,47.0232
2,a84,a87,24.0941,33.7318,36.1412,50.5976
2,a84,a88,26.3475,36.8864,39.5212,55.3297
2,a84,a89,26.3738,36.9233,39.5607,55.385
2,a84,a9,14.5696,20.3974,21.8544,30.5961
2,a84,a90,27.7656,38.8719,41.6485,58.3078
2,a84,a91,28.242,39.5388,42.363,59.3082
2,a84,a92,15.4107,21.575,23.1161,32.3625
2,a84,a93,18.9621,26.547,28.4432,39.8205
2,a84,a94,19.2551,26.9571,28.8826,40.4356
2,a84,a95,20.5448,28.7627,30.8172,43.1441
2,a84,a96,22.5375,31.5525,33.8062,47.3287
2,a84,a97,25.1941,35.2717,37.7911,52.9076
2,a84,a98,20.3433,28.4806,30.5149,42.7208
2,a84,a99,24.3267,34.0574,36.4901,51.0861
2,a85,a1,29.5847,27.7341,44.377,41.6012
2,a85,a10,19.5871,18.3619,29.3807,27.5429
2,a85,a100,15.9678,14.969,23.9517,22.4535
2,a85,a101,10.4615,9.80713,15.6923,14.7107
2,a85,a102,13.5665,12.7179,20.3498,19.0769
2,a85,a103,13.5527,12.705,20.3291,19.0575
2,a85,a104,14.9053,13.9729,22.3579,20.9594
2,a85,a105,18.2679,17.1252,27.4018,25.6878
2,a85,a106,16.3783,15.3538,24.5674,23.0307
2,a85,a107,19.1765,17.977,28.7647,26.9654
2,a85,a108,21.1583,19.8348,31.7375,29.7522
2,a85,a109,20.001,18.7499,30.0015,28.1249
2,a85,a11,17.284,16.2029,25.926,24.3043
2,a85,a110,24.9668,23.4051,37.4502,35.1076
2,a85,a111,20.9228,19.6141,31.3842,29.4211
2,a85,a112,24.3118,22.791,36.4676,34.1865
2,a85,a113,81.2674,76.184,121.901,114.276
2,a85,a114,112.87,105.81,169.305,158.715
2,a85,a115,48.2802,45.2602,72.4203,67.8903
2,a85,a116,50.3589,47.2089,75.5384,70.8134
2,a85,a117,98.3359,92.1848,147.504,138.277
2,a85,a118,48.676,45.6312,73.014,68.4468
2,a85,a119,56.3899,52.8626,84.5848,79.2939
2,a85,a12,27.3207,25.6118,40.9811,38.4177
2,a85,a120,43.4743,40.7549,65.2115,61.1324
2,a85,a121,59.7576,56.0197,89.6364,84.0295
2,a85,a122,35.0444,32.8523,52.5666,49.2785
2,a85,a123,31.8395,29.8479,47.7592,44.7718
2,a85,a124,36.3578,34.0836,54.5367,51.1254
2,a85,a125,42.7549,40.0805,64.1324,60.1208
2,a85,a126,59.9053,56.1581,89.858,84.2372
2,a85,a127,94.0001,88.1202,141,132.18
2,a85,a13,25.8029,24.1889,38.7043,36.2833
2,a85,a14,22.6819,21.2631,34.0229,31.8947
2,a85,a15,17.5561,16.4579,26.3342,24.6869
2,a85,a16,12.6289,11.8389,18.9433,17.7584
2,a85,a17,10.9114,10.2289,16.3672,15.3434
2,a85,a18,26.4578,24.8028,39.6867,37.2043
2,a85,a19,20.3776,19.103,30.5664,28.6545
2,a85,a2,31.9855,29.9847,47.9782,44.9771
2,a85,a20,17.4494,16.3579,26.174,24.5368
2,a85,a21,14.5962,13.6832,21.8944,20.5248
2,a85,a22,29.2401,27.4111,43.8601,41.1166
2,a85,a23,25.9301,24.3081,38.8952,36.4622
2,a85,a24,19.3239,18.1152,28.9859,27.1728
2,a85,a25,18.6048,17.4411,27.9072,26.1616
2,a85,a26,18.8737,17.6931,28.3105,26.5396
2,a85,a27,26.4829,24.8263,39.7243,37.2395
2,a85,a28,22.3043,20.9091,33.4564,31.3636
2,a85,a29,26.3919,24.741,39.5878,37.1115
2,a85,a3,39.0348,36.5931,58.5522,54.8897
2,a85,a30,21.3199,19.9863,31.9798,29.9794
2,a85,a31,23.9775,22.4776,35.9662,33.7165
2,a85,a32,16.5813,15.5441,24.8719,23.3161
2,a85,a33,18.5139,17.3558,27.7709,26.0337
2,a85,a34,21.2597,19.9299,31.8896,29.8948
2,a85,a35,15.796,14.8079,23.6939,22.2119
2,a85,a36,20.001,18.7499,30.0014,28.1248
2,a85,a37,21.9573,20.5838,32.9359,30.8757
2,a85,a38,18.5047,17.3472,27.7571,26.0208
2,a85,a39,20.8671,19.5618,31.3006,29.3427
2,a85,a4,27.1974,25.4961,40.7961,38.2442
2,a85,a40,22.9505,21.5149,34.4258,32.2724
2,a85,a41,21.5594,20.2108,32.3391,30.3162
2,a85,a42,24.2234,22.7082,36.3351,34.0622
2,a85,a43,27.3327,25.623,40.9991,38.4345
2,a85,a44,26.6991,25.029,40.0486,37.5435
2,a85,a45,30.7403,28.8174,46.1104,43.2261
2,a85,a46,32.9669,30.9047,49.4503,46.3571
2,a85,a47,38.5876,36.1739,57.8814,54.2608
2,a85,a48,26.0719,24.4411,39.1079,36.6616
2,a85,a49,28.4444,26.6652,42.6666,39.9977
2,a85,a5,23.4124,21.9479,35.1186,32.9219
2,a85,a50,30.3504,28.4519,45.5256,42.6779
2,a85,a51,32.411,30.3836,48.6165,45.5755
2,a85,a52,35.975,33.7247,53.9625,50.5871
2,a85,a53,38.8543,36.4239,58.2814,54.6358
2,a85,a54,39.8534,37.3605,59.7802,56.0408
2,a85,a55,30.091,28.2087,45.1365,42.3131
2,a85,a56,44.4904,41.7075,66.7357,62.5612
2,a85,a57,30.4499,28.5452,45.6749,42.8178
2,a85,a58,31.993,29.9918,47.9894,44.9876
2,a85,a59,40.3709,37.8456,60.5563,56.7684
2,a85,a6,23.1679,21.7187,34.7518,32.5781
2,a85,a60,26.4804,24.824,39.7206,37.2361
2,a85,a61,30.4485,28.5439,45.6728,42.8159
2,a85,a62,33.0293,30.9632,49.5439,46.4448
2,a85,a63,34.8184,32.6404,52.2275,48.9606
2,a85,a64,28.6361,26.8448,42.9541,40.2673
2,a85,a65,31.0313,29.0902,46.5469,43.6353
2,a85,a66,32.9723,30.9098,49.4584,46.3647
2,a85,a67,26.1092,24.476,39.1637,36.714
2,a85,a68,30.7624,28.8382,46.1436,43.2572
2,a85,a69,24.5709,23.034,36.8564,34.551
2,a85,a7,21.8325,20.4668,32.7487,30.7002
2,a85,a70,26.5134,24.855,39.7702,37.2825
2,a85,a71,29.8761,28.0073,44.8142,42.011
2,a85,a72,29.3223,27.4881,43.9834,41.2322
2,a85,a73,29.8417,27.975,44.7625,41.9625
2,a85,a74,26.6127,24.948,39.919,37.422
2,a85,a75,23.3772,21.9149,35.0658,32.8724
2,a85,a76,26.6255,24.9601,39.9383,37.4401
2,a85,a77,25.4882,23.8939,38.2323,35.8408
2,a85,a78,28.2973,26.5273,42.446,39.791
2,a85,a79,30.5343,28.6243,45.8015,42.9365
2,a85,a8,21.3423,20.0073,32.0134,30.0109
2,a85,a80,29.815,27.95,44.7225,41.925
2,a85,a81,33.4234,31.3327,50.1351,46.9991
2,a85,a82,34.7964,32.6198,52.1946,48.9297
2,a85,a83,8.2043,7.69111,12.3064,11.5367
2,a85,a84,42.0096,39.3818,63.0144,59.0728
2,a85,a85,6.45364,6.04996,9.68046,9.07494
2,a85,a86,10.1223,9.48911,15.1834,14.2337
2,a85,a87,13.0427,12.2269,19.5641,18.3403
2,a85,a88,15.1957,14.2452,22.7935,21.3678
2,a85,a89,16.4725,15.4421,24.7088,23.1632
2,a85,a9,13.9698,13.0959,20.9546,19.6439
2,a85,a90,19.4025,18.1888,29.1037,27.2833
2,a85,a91,19.087,17.8931,28.6306,26.8397
2,a85,a92,12.1093,11.3519,18.164,17.0278
2,a85,a93,8.66614,8.12406,12.9992,12.1861
2,a85,a94,6.81748,6.39104,10.2262,9.58656
2,a85,a95,7.67093,7.1911,11.5064,10.7867
2,a85,a96,10.0444,9.41615,15.0667,14.1242
2,a85,a97,13.3278,12.4941,19.9917,18.7412
2,a85,a98,10.2854,9.64205,15.4281,14.4631
2,a85,a99,13.1399,12.318,19.7099,18.477
2,a86,a1,27.5164,30.5432,41.2746,45.8148
2,a86,a10,18.2593,20.2678,27.3889,30.4017
2,a86,a100,13.6422,15.1429,20.4634,22.7143
2,a86,a101,9.43971,10.4781,14.1596,15.7171
2,a86,a102,7.87205,8.73798,11.8081,13.107
2,a86,a103,8.50551,9.44112,12.7583,14.1617
2,a86,a104,11.8892,13.197,17.8338,19.7956
2,a86,a105,14.4426,16.0312,21.6638,24.0469
2,a86,a106,10.701,11.8781,16.0515,17.8172
2,a86,a107,15.3785,17.0702,23.0678,25.6052
2,a86,a108,14.2299,15.7952,21.3449,23.6928
2,a86,a109,16.1946,17.976,24.2919,26.964
2,a86,a11,14.0794,15.6281,21.1191,23.4422
2,a86,a110,19.4263,21.5632,29.1394,32.3447
2,a86,a111,16.5206,18.3379,24.7809,27.5069
2,a86,a112,19.237,21.3531,28.8556,32.0297
2,a86,a113,70.9858,78.7943,106.479,118.191
2,a86,a114,100.065,111.073,150.098,166.609
2,a86,a115,42.0321,46.6556,63.0481,69.9834
2,a86,a116,43.6528,48.4547,65.4793,72.682
2,a86,a117,96.0038,94.5481,144.006,141.822
2,a86,a118,44.5819,43.4713,66.8728,65.207
2,a86,a119,50.3792,47.9612,75.5687,71.9418
2,a86,a12,25.0009,27.751,37.5014,41.6265
2,a86,a120,37.4606,35.7683,56.1909,53.6525
2,a86,a121,52.2827,58.0339,78.4241,87.0508
2,a86,a122,26.3269,29.2229,39.4904,43.8343
2,a86,a123,23.6138,26.2113,35.4207,39.3169
2,a86,a124,27.4387,30.4569,41.158,45.6854
2,a86,a125,32.8301,36.4414,49.2451,54.662
2,a86,a126,54.1436,60.0994,81.2154,90.1491
2,a86,a127,80.9571,89.8624,121.436,134.794
2,a86,a13,23.1515,25.6981,34.7272,38.5472
2,a86,a14,21.0628,23.3798,31.5943,35.0696
2,a86,a15,15.8008,17.5389,23.7013,26.3084
2,a86,a16,14.2785,15.8492,21.4178,23.7738
2,a86,a17,12.0451,13.3701,18.0677,20.0551
2,a86,a18,23.4253,26.0021,35.138,39.0032
2,a86,a19,19.4128,21.5482,29.1192,32.3223
2,a86,a2,28.5836,31.7277,42.8753,47.5916
2,a86,a20,16.371,18.1718,24.5564,27.2577
2,a86,a21,13.5611,15.0529,20.3417,22.5793
2,a86,a22,25.7407,28.5722,38.611,42.8583
2,a86,a23,23.2426,25.7993,34.8639,38.699
2,a86,a24,19.3927,21.5259,29.0891,32.2889
2,a86,a25,17.5106,19.4368,26.2659,29.1551
2,a86,a26,14.5881,16.1928,21.8821,24.2892
2,a86,a27,14.7416,16.3632,22.1124,24.5448
2,a86,a28,12.1149,11.989,18.1724,17.9835
2,a86,a29,15.9996,15.789,23.9993,23.6835
2,a86,a3,34.8597,38.6943,52.2896,58.0415
2,a86,a30,11.6637,11.2268,17.4956,16.8403
2,a86,a31,14.7825,14.4921,22.1737,21.7381
2,a86,a32,9.463,10.5039,14.1945,15.7559
2,a86,a33,12.1623,13.5001,18.2434,20.2502
2,a86,a34,13.8918,15.4199,20.8376,23.1298
2,a86,a35,10.2839,11.4151,15.4259,17.1227
2,a86,a36,13.881,15.4079,20.8215,23.1118
2,a86,a37,16.4776,18.2901,24.7163,27.4351
2,a86,a38,12.855,14.2691,19.2826,21.4037
2,a86,a39,14.6684,16.282,22.0026,24.4229
2,a86,a4,25.3551,28.1441,38.0326,42.2162
2,a86,a40,16.2002,17.9822,24.3003,26.9733
2,a86,a41,16.0286,17.7918,24.0429,26.6877
2,a86,a42,17.5236,19.4512,26.2854,29.1767
2,a86,a43,20.2369,22.463,30.3554,33.6945
2,a86,a44,18.8765,20.953,28.3148,31.4294
2,a86,a45,17.8686,19.8342,26.8029,29.7512
2,a86,a46,22.6037,22.5402,33.9056,33.8103
2,a86,a47,28.3716,27.4353,42.5574,41.1529
2,a86,a48,18.0758,17.4677,27.1137,26.2016
2,a86,a49,18.1718,18.099,27.2578,27.1485
2,a86,a5,23.2695,25.8292,34.9043,38.7438
2,a86,a50,19.8715,19.8093,29.8073,29.7139
2,a86,a51,25.1575,24.051,37.7363,36.0764
2,a86,a52,27.9954,26.8816,41.9931,40.3224
2,a86,a53,30.5115,29.5692,45.7672,44.3538
2,a86,a54,32.1003,31.0802,48.1504,46.6203
2,a86,a55,21.6225,21.174,32.4338,31.761
2,a86,a56,37.4292,35.772,56.1439,53.658
2,a86,a57,19.9042,22.0937,29.8563,33.1405
2,a86,a58,22.3056,24.7592,33.4584,37.1388
2,a86,a59,33.1122,31.5221,49.6683,47.2832
2,a86,a6,23.6323,26.2318,35.4484,39.3477
2,a86,a60,19.3531,21.482,29.0297,32.223
2,a86,a61,22.4459,24.9149,33.6688,37.3723
2,a86,a62,24.3856,27.0681,36.5785,40.6021
2,a86,a63,24.8469,27.5801,37.2703,41.3701
2,a86,a64,22.1772,24.6167,33.2659,36.9251
2,a86,a65,22.9386,25.4619,34.408,38.1928
2,a86,a66,28.4854,31.6187,42.728,47.4281
2,a86,a67,23.4138,25.9893,35.1207,38.9839
2,a86,a68,26.0956,28.9661,39.1433,43.4491
2,a86,a69,21.0675,23.385,31.6013,35.0774
2,a86,a7,20.3314,22.5679,30.4971,33.8518
2,a86,a70,19.9144,22.105,29.8716,33.1575
2,a86,a71,23.5111,26.0973,35.2666,39.146
2,a86,a72,24.1845,23.9708,36.2767,35.9563
2,a86,a73,21.7305,24.1208,32.5957,36.1812
2,a86,a74,21.9568,21.4651,32.9353,32.1977
2,a86,a75,16.0883,17.858,24.1325,26.787
2,a86,a76,19.453,21.5928,29.1795,32.3893
2,a86,a77,19.63,19.5202,29.4451,29.2803
2,a86,a78,23.1214,22.9603,34.6821,34.4404
2,a86,a79,22.6308,25.1202,33.9462,37.6803
2,a86,a8,20.3505,22.5891,30.5258,33.8836
2,a86,a80,23.5957,26.1912,35.3935,39.2868
2,a86,a81,27.8989,27.7556,41.8483,41.6335
2,a86,a82,30.1977,29.1503,45.2965,43.7255
2,a86,a83,11.6989,12.9858,17.5484,19.4787
2,a86,a84,41.0216,45.534,61.5324,68.301
2,a86,a85,7.31084,8.11504,10.9663,12.1726
2,a86,a86,5.45036,6.0499,8.17554,9.07485
2,a86,a87,5.45045,6.05,8.17568,9.075
2,a86,a88,6.26392,6.95295,9.39588,10.4294
2,a86,a89,6.24326,6.93002,9.36489,10.395
2,a86,a9,16.2169,18.0008,24.3254,27.0012
2,a86,a90,8.05148,8.93714,12.0772,13.4057
2,a86,a91,9.70391,9.34572,14.5559,14.0186
2,a86,a92,12.6444,14.0352,18.9665,21.0529
2,a86,a93,10.727,11.9069,16.0904,17.8604
2,a86,a94,6.20902,6.89202,9.31353,10.338
2,a86,a95,7.21265,8.00605,10.819,12.0091
2,a86,a96,5.45038,6.04992,8.17556,9.07487
2,a86,a97,6.03595,6.69991,9.05393,10.0499
2,a86,a98,9.62425,10.6829,14.4364,16.0244
2,a86,a99,10.2172,11.3411,15.3258,17.0116
2,a87,a1,28.335,31.7352,42.5025,47.6028
2,a87,a10,19.7794,22.1529,61.9672,71.4796
2,a87,a100,14.2099,15.915,21.3148,23.8726
2,a87,a101,9.93112,11.1229,61.9672,71.4796
2,a87,a102,8.26683,9.25885,12.4002,13.8883
2,a87,a103,8.57864,9.60807,61.9672,71.4796
2,a87,a104,12.4855,13.9838,18.7283,20.9757
2,a87,a105,14.7848,16.5589,22.1771,24.8384
2,a87,a106,11.1769,12.5181,61.9672,71.4796
2,a87,a107,14.2402,15.949,21.3602,23.9235
2,a87,a108,14.5053,16.2459,61.9672,71.4796
2,a87,a109,16.2376,18.1861,24.3564,27.2792
2,a87,a11,16.2474,18.197,61.9672,71.4796
2,a87,a110,19.4694,21.8058,29.2042,32.7087
2,a87,a111,16.6867,18.6891,25.03,28.0336
2,a87,a112,19.4409,21.7738,29.1613,32.6607
2,a87,a113,71.4929,80.0721,107.239,120.108
2,a87,a114,100.158,112.177,150.237,168.265
2,a87,a115,43.9798,49.2573,65.9696,73.886
2,a87,a116,44.7267,50.0939,67.0901,75.1409
2,a87,a117,99.7281,95.7583,149.592,143.637
2,a87,a118,45.0439,44.1487,67.5659,66.223
2,a87,a119,50.9307,48.4658,76.396,72.6987
2,a87,a12,25.6874,28.7699,61.9672,71.4796
2,a87,a120,36.4547,35.0932,54.6821,52.6398
2,a87,a121,52.4936,58.7928,78.7404,88.1892
2,a87,a122,26.3527,29.515,39.529,44.2725
2,a87,a123,23.6703,26.5107,35.5055,39.7661
2,a87,a124,27.45,30.7441,41.1751,46.1161
2,a87,a125,32.807,36.7438,49.2104,55.1157
2,a87,a126,55.0256,61.6286,82.5383,92.4429
2,a87,a127,81.1068,90.8396,121.66,136.259
2,a87,a13,23.8368,26.6972,61.9672,71.4796
2,a87,a14,20.1341,22.5502,61.9672,71.4796
2,a87,a15,16.4124,18.3819,61.9672,71.4796
2,a87,a16,13.9937,15.6729,61.9672,71.4796
2,a87,a17,12.3295,13.8091,61.9672,71.4796
2,a87,a18,24.2337,27.1417,36.3505,40.7126
2,a87,a19,20.2767,22.7099,61.9672,71.4796
2,a87,a2,28.986,32.4643,43.479,48.6964
2,a87,a20,17.0964,19.1479,61.9672,71.4796
2,a87,a21,14.3678,16.0919,61.9672,71.4796
2,a87,a22,26.5385,29.7232,61.9672,71.4796
2,a87,a23,24.3342,27.2543,61.9672,71.4796
2,a87,a24,20.3535,22.7959,61.9672,71.4796
2,a87,a25,17.9714,20.128,61.9672,71.4796
2,a87,a26,14.8874,16.6739,22.3311,25.0108
2,a87,a27,11.2291,12.5766,16.8437,18.8649
2,a87,a28,10.5861,10.3539,15.8792,15.5308
2,a87,a29,14.3058,14.0651,21.4586,21.0976
2,a87,a3,35.6129,39.8864,53.4193,59.8296
2,a87,a30,11.2475,10.8118,61.9672,71.4796
2,a87,a31,14.1895,14.025,61.9672,71.4796
2,a87,a32,9.17588,10.277,61.9672,71.4796
2,a87,a33,12.1268,13.582,61.9672,71.4796
2,a87,a34,14.1251,15.8201,61.9672,71.4796
2,a87,a35,10.934,12.2461,61.9672,71.4796
2,a87,a36,13.9438,15.617,61.9672,71.4796
2,a87,a37,16.9008,18.9289,61.9672,71.4796
2,a87,a38,13.4751,15.0921,61.9672,71.4796
2,a87,a39,14.9788,16.7762,61.9672,71.4796
2,a87,a4,26.9851,30.2233,40.4777,45.335
2,a87,a40,16.5525,18.5388,61.9672,71.4796
2,a87,a41,17.142,17.2622,61.9672,71.4796
2,a87,a42,17.4865,19.5849,26.2297,29.3773
2,a87,a43,20.3749,22.8198,61.9672,71.4796
2,a87,a44,19.1453,21.4428,61.9672,71.4796
2,a87,a45,17.0203,16.7239,25.5305,25.0859
2,a87,a46,19.2124,18.8812,28.8186,28.3218
2,a87,a47,24.7956,23.4568,37.1934,35.1852
2,a87,a48,17.3712,16.597,61.9672,71.4796
2,a87,a49,17.5341,17.6313,61.9672,71.4796
2,a87,a5,26.0196,29.142,61.9672,71.4796
2,a87,a50,19.157,19.0311,28.7355,28.5467
2,a87,a51,24.5506,23.6202,61.9672,71.4796
2,a87,a52,27.2453,26.2654,40.8679,39.398
2,a87,a53,29.914,29.1382,44.871,43.7073
2,a87,a54,31.4378,30.5656,47.1567,45.8484
2,a87,a55,19.2525,19.1001,28.8788,28.6501
2,a87,a56,37.1071,34.9581,55.6606,52.4371
2,a87,a57,21.418,21.3279,61.9672,71.4796
2,a87,a58,21.8455,24.467,32.7683,36.7005
2,a87,a59,32.5155,31.0906,48.7732,46.6359
2,a87,a6,24.3993,27.3272,36.5989,40.9908
2,a87,a60,19.2999,21.6159,61.9672,71.4796
2,a87,a61,22.4822,25.1801,33.7233,37.7701
2,a87,a62,24.3251,27.2442,36.4877,40.8662
2,a87,a63,27.5101,27.1211,41.2651,40.6816
2,a87,a64,21.9741,24.611,61.9672,71.4796
2,a87,a65,22.9913,25.7503,34.487,38.6255
2,a87,a66,29.2063,32.7111,43.8095,49.0666
2,a87,a67,24.2973,27.2129,36.4459,40.8194
2,a87,a68,24.6908,27.6537,37.0362,41.4806
2,a87,a69,22.2693,24.9417,33.404,37.4125
2,a87,a7,22.2044,24.8689,61.9672,71.4796
2,a87,a70,20.0232,22.4259,30.0348,33.6389
2,a87,a71,23.6312,26.4669,35.4468,39.7004
2,a87,a72,24.7285,24.4608,37.0928,36.6912
2,a87,a73,21.7975,24.4132,32.6962,36.6197
2,a87,a74,22.3214,21.882,33.482,32.823
2,a87,a75,16.3868,18.3532,61.9672,71.4796
2,a87,a76,22.0195,22.026,33.0293,33.039
2,a87,a77,20.7422,20.5718,61.9672,71.4796
2,a87,a78,23.489,23.2529,35.2334,34.8793
2,a87,a79,22.8556,25.5983,34.2834,38.3974
2,a87,a8,22.3194,24.9977,61.9672,71.4796
2,a87,a80,22.5188,25.2211,61.9672,71.4796
2,a87,a81,28.2625,28.0488,42.3938,42.0732
2,a87,a82,30.6306,29.5123,45.9458,44.2685
2,a87,a83,13.234,14.8221,19.851,22.2331
2,a87,a84,41.966,47.0019,62.949,70.5029
2,a87,a85,9.61695,10.771,14.4254,16.1565
2,a87,a86,5.40176,6.04997,8.10265,9.07496
2,a87,a87,5.40179,6.05001,43.0419,49.6491
2,a87,a88,5.40188,6.05011,61.9672,71.4796
2,a87,a89,5.40179,6.05,61.9672,71.4796
2,a87,a9,18.0627,20.2302,27.094,30.3453
2,a87,a90,6.5169,7.29892,61.9672,71.4796
2,a87,a91,5.75545,6.44611,8.63318,9.66916
2,a87,a92,11.8144,13.2321,61.9672,71.4796
2,a87,a93,11.9893,13.428,61.9672,71.4796
2,a87,a94,7.11792,7.97207,61.9672,71.4796
2,a87,a95,9.75799,10.9289,61.9672,71.4796
2,a87,a96,6.4124,7.18189,61.9672,71.4796
2,a87,a97,6.31157,7.06896,61.9672,71.4796
2,a87,a98,10.1249,11.3399,15.1874,17.0099
2,a87,a99,10.6597,11.9388,15.9895,17.9083
2,a88,a1,28.5246,31.6624,42.787,47.4935
2,a88,a10,19.729,21.8992,95.5547,70.8856
2,a88,a100,13.8531,15.377,20.7797,23.0655
2,a88,a101,9.48295,10.5261,95.5552,70.886
2,a88,a102,7.66388,8.50691,11.4958,12.7604
2,a88,a103,6.90544,7.66504,46.2722,34.3262
2,a88,a104,11.6235,12.9021,17.4352,19.3531
2,a88,a105,13.9874,15.526,20.9811,23.289
2,a88,a106,11.0729,10.9921,95.5528,70.8843
2,a88,a107,14.6002,14.3101,21.9004,21.4651
2,a88,a108,12.5757,13.959,95.5561,70.8867
2,a88,a109,15.8281,17.5692,23.7422,26.3538
2,a88,a11,16.5333,18.3519,95.5406,70.8752
2,a88,a110,19.0065,21.0972,28.5098,31.6458
2,a88,a111,16.7387,18.58,25.1081,27.8699
2,a88,a112,19.4227,21.5592,29.134,32.3387
2,a88,a113,72.0332,79.9569,108.05,119.935
2,a88,a114,104.139,115.594,156.209,173.392
2,a88,a115,43.9212,48.7525,65.8818,73.1288
2,a88,a116,45.0725,50.0305,67.6088,75.0457
2,a88,a117,95.038,94.0327,142.557,141.049
2,a88,a118,43.5828,41.9626,65.3742,62.9439
2,a88,a119,49.4789,46.605,74.2183,69.9075
2,a88,a12,25.7831,28.6193,95.5204,70.8602
2,a88,a120,30.9029,29.6153,46.3543,44.423
2,a88,a121,53.2366,59.0926,79.8549,88.6389
2,a88,a122,24.0587,26.7052,36.0881,40.0578
2,a88,a123,21.328,23.6741,31.992,35.5112
2,a88,a124,25.1727,27.9417,37.759,41.9125
2,a88,a125,30.547,33.9072,45.8205,50.8607
2,a88,a126,55.2837,61.3649,82.9256,92.0474
2,a88,a127,82.0508,91.0764,123.076,136.615
2,a88,a13,23.8831,26.5102,91.2661,67.7042
2,a88,a14,20.1101,22.3222,70.3044,52.1542
2,a88,a15,16.3452,18.1432,78.6001,58.3082
2,a88,a16,13.9215,15.4529,89.6972,66.5403
2,a88,a17,12.1198,13.453,95.5441,70.8778
2,a88,a18,24.2594,26.928,36.3891,40.3919
2,a88,a19,20.2898,22.5217,95.546,70.8792
2,a88,a2,29.1812,32.3912,43.7719,48.5868
2,a88,a20,17.0523,18.9281,95.5419,70.8762
2,a88,a21,13.7596,15.2731,95.5384,70.8736
2,a88,a22,26.6826,29.6177,93.0835,69.0524
2,a88,a23,24.4476,27.1368,85.6357,63.5274
2,a88,a24,20.334,22.5707,71.4603,53.0116
2,a88,a25,17.7027,19.65,82.5084,61.2075
2,a88,a26,14.7542,16.3772,22.1313,24.5657
2,a88,a27,11.4045,12.659,17.1068,18.9885
2,a88,a28,8.67297,9.62699,13.0095,14.4405
2,a88,a29,11.8513,13.1549,17.7769,19.7324
2,a88,a3,35.8685,39.814,53.8027,59.7211
2,a88,a30,8.42875,9.35591,95.473,70.825
2,a88,a31,11.0712,12.289,95.5312,70.8682
2,a88,a32,7.16406,7.95211,95.5554,70.8862
2,a88,a33,10.4649,11.616,51.0421,37.8647
2,a88,a34,11.9704,13.2871,70.3512,52.1889
2,a88,a35,8.94427,9.92814,95.5299,70.8672
2,a88,a36,13.0801,13.064,95.5113,70.8535
2,a88,a37,15.0794,16.7381,83.1667,61.6958
2,a88,a38,11.9218,11.8328,95.5289,70.8665
2,a88,a39,13.5935,15.0888,84.5457,62.7188
2,a88,a4,26.3486,29.247,39.523,43.8705
2,a88,a40,14.1738,15.7329,67.4071,50.0048
2,a88,a41,15.6984,15.3509,95.5264,70.8647
2,a88,a42,18.2043,18.1741,27.3065,27.2611
2,a88,a43,17.5899,19.5248,95.5243,70.8631
2,a88,a44,16.5235,18.3411,73.0886,54.2196
2,a88,a45,15.2684,16.9479,22.9026,25.4219
2,a88,a46,19.4409,19.1732,29.1613,28.7598
2,a88,a47,24.7766,23.7222,37.1649,35.5834
2,a88,a48,15.0323,14.7719,95.4737,70.8256
2,a88,a49,14.4615,16.0523,73.7068,54.6781
2,a88,a5,25.4308,28.2282,72.9138,54.0899
2,a88,a50,16.0197,17.7818,24.0295,26.6727
2,a88,a51,21.4341,20.7489,55.0867,40.8652
2,a88,a52,24.2755,23.5627,36.4133,35.3441
2,a88,a53,26.7997,26.2669,40.1996,39.4003
2,a88,a54,28.3846,27.7829,42.5769,41.6743
